date,line,passengers,ticket_income,other_income,total_revenue,fixed_cost,variable_cost,maintenance_cost,total_cost,net_profit,punctuality_rate,energy_consumption,average_ticket_price,day_of_week,month
2025-06-09,14号线,17250.0,,8496.02,79007.47,24025.34,,10858.77,55700.49,23306.98,0.9573,30277.84,4.09,0,6
2025-06-09,21号线,20724.0,80642.96,7130.13,87773.09,35906.22,25799.41,,72294.72,15478.37,0.9833,18655.86,3.89,0,6
2025-06-10,1号线,39495.0,163286.34,19049.24,,59028.95,50331.01,30764.54,140124.5,42211.07,0.9724,58664.14,4.13,1,6
2025-06-10,2号线,68174.0,271436.76,33058.67,304495.44,119195.38,85546.1,28441.59,233183.07,71312.37,0.9551,57899.9,3.98,1,6
2025-06-10,3号线,17525.0,73006.4,6836.96,79843.36,22292.68,27234.59,12016.37,61543.64,18299.72,0.9671,33980.73,4.17,1,6
2025-06-10,4号线,51079.0,202338.2,14375.36,216713.56,72978.65,81244.17,23414.22,,39076.51,0.9566,34904.9,3.96,1,6
2025-06-10,5号线,62263.0,254485.13,30440.88,284926.01,111490.31,76810.1,26145.06,214445.46,70480.55,0.9656,85568.5,4.09,1,6
2025-06-10,6号线,26214.0,101895.38,12020.35,113915.73,41082.59,34632.88,13988.3,89703.76,24211.97,0.9532,20668.1,3.89,1,6
2025-06-10,7号线,80144.0,300131.29,39431.31,339562.6,130403.66,101398.42,33977.23,265779.3,73783.3,0.988,61936.97,3.74,1,6
2025-06-10,8号线,38589.0,140231.6,14942.12,155173.73,50905.15,36814.39,25277.42,112996.97,42176.76,0.9971,70918.95,3.63,1,6
2025-06-10,9号线,,244077.57,19486.93,263564.5,,104109.47,32686.03,208628.9,54935.6,0.9639,85408.67,3.7,1,6
2025-06-10,14号线,35480.0,134696.63,9841.4,144538.03,38987.27,46085.68,25648.44,110721.39,,0.9729,19017.06,3.8,1,6
2025-06-10,21号线,45431.0,163039.64,11124.41,174164.05,73640.82,50173.53,17830.64,141644.99,32519.06,0.9522,25944.33,3.59,1,6
2025-06-11,1号线,69554.0,277396.29,26611.91,304008.2,117803.82,84773.16,42577.69,245154.67,58853.53,0.9505,42426.18,3.99,2,6
2025-06-11,2号线,68397.0,277144.6,21770.0,298914.6,88043.54,99395.51,35694.47,223133.52,75781.08,0.9708,47844.11,4.05,2,6
2025-06-11,3号线,28943.0,115777.07,10393.09,126170.16,44535.84,38545.18,14783.23,97864.26,28305.9,0.9521,17577.32,4.0,2,6
2025-06-11,4号线,47681.0,,12310.21,203811.04,57090.12,81778.54,28536.09,167404.75,36406.29,0.9624,41267.0,4.02,2,6
2025-06-11,5号线,34833.0,140500.24,10717.68,151217.92,55533.43,52267.07,19785.15,127585.64,23632.28,0.9889,63918.42,4.03,2,6
2025-06-11,6号线,13657.0,50133.0,3949.21,54082.21,21237.33,14359.75,6497.56,42094.63,11987.58,0.9995,7806.72,3.67,2,6
2025-06-11,7号线,63082.0,248192.44,13188.94,,,78968.84,34903.99,185087.59,76293.8,0.9626,114581.99,3.93,2,6
2025-06-11,8号线,62694.0,266599.4,18936.43,285535.82,70888.92,95028.03,34170.48,,85448.39,0.9968,117961.99,4.25,2,6
2025-06-11,9号线,16138.0,60866.13,7668.39,68534.52,19060.54,19299.52,,49378.67,19155.85,0.953,21516.17,3.77,2,6
2025-06-11,14号线,39657.0,162636.44,16993.45,179629.89,59351.02,59944.38,22142.76,141438.16,38191.73,0.9859,72406.31,4.1,2,6
2025-06-11,21号线,76353.0,316920.6,30649.51,347570.11,,101569.0,58808.57,293376.2,54193.91,0.958,113476.37,4.15,2,6
2025-06-12,1号线,59712.0,248345.01,36755.07,285100.08,81239.24,93868.29,33064.48,208172.01,76928.07,0.9766,84359.23,4.16,3,6
2025-06-12,2号线,53917.0,206814.48,25877.54,232692.02,87532.86,60064.32,39094.4,186691.58,46000.44,0.9613,85621.61,3.84,3,6
2025-06-12,3号线,31244.0,124697.51,6791.77,131489.29,41022.59,46815.54,17207.71,105045.84,26443.44,0.9995,25364.78,3.99,3,6
2025-06-12,4号线,57821.0,225472.28,29760.47,255232.75,68798.33,94537.6,23391.22,186727.15,68505.6,0.9786,29574.1,3.9,3,6
2025-06-12,5号线,88743.0,355859.33,48955.55,404814.88,131153.85,135438.26,44605.87,311197.98,93616.9,0.9933,99989.24,,3,6
2025-06-12,6号线,43830.0,180007.48,14574.4,194581.88,58080.32,84928.2,24971.75,167980.27,26601.62,0.9781,32280.4,4.11,3,6
2025-06-12,7号线,47495.0,177002.36,18885.27,195887.63,76767.04,62080.68,20385.48,159233.2,36654.43,0.9763,68255.5,,3,6
2025-06-12,8号线,18356.0,75686.91,7072.96,82759.87,20556.76,30214.09,15112.6,65883.46,,,12521.8,4.12,3,6
2025-06-12,9号线,64343.0,232384.4,17585.55,249969.96,88076.32,80571.53,44962.54,213610.39,36359.57,0.9608,40367.54,3.61,3,6
2025-06-12,14号线,65591.0,252347.72,14379.18,,79392.65,75871.52,44879.24,200143.41,66583.49,0.9622,130269.47,3.85,3,6
2025-06-12,21号线,28751.0,112461.45,12510.24,124971.69,46227.89,32095.04,19225.6,97548.53,27423.16,0.9934,37735.71,3.91,3,6
2025-06-13,1号线,22709.0,90199.34,10332.05,100531.39,25614.17,37019.13,16711.56,79344.86,21186.52,0.9509,37874.14,3.97,4,6
2025-06-13,2号线,31109.0,122996.08,14768.6,137764.67,47595.57,,21209.22,114151.6,23613.08,0.9828,37342.72,3.95,4,6
2025-06-13,3号线,50865.0,193245.16,22794.27,216039.43,55901.34,69092.05,35366.12,160359.51,55679.92,0.9753,65728.27,3.8,4,6
2025-06-13,4号线,46312.0,183161.9,26196.81,209358.71,73308.99,52756.5,31986.89,158052.38,51306.33,0.9603,56285.67,3.95,4,6
2025-06-13,5号线,29747.0,,10599.34,126892.78,37374.43,42235.95,22842.62,102453.0,24439.78,0.9506,20812.56,3.91,4,6
2025-06-13,6号线,30003.0,125984.41,18593.18,144577.6,43241.67,41285.58,23778.39,108305.64,36271.96,0.9649,41306.9,4.2,4,6
2025-06-13,7号线,34028.0,135151.65,14244.61,,49129.24,43657.0,24028.63,116814.88,32581.38,0.9581,17683.5,3.97,4,6
2025-06-13,8号线,45930.0,189575.67,19691.23,209266.9,59624.92,69985.46,34150.98,163761.37,45505.54,0.9609,79715.87,4.13,4,6
2025-06-13,9号线,66036.0,242177.33,15922.02,258099.35,95473.73,71663.4,37872.11,205009.25,53090.1,0.9725,60795.7,3.67,4,6
2025-06-13,14号线,26123.0,110354.83,12643.19,122998.02,,42118.52,18440.43,104727.72,18270.3,0.9966,37666.92,4.22,4,6
2025-06-13,21号线,66672.0,270389.12,22946.42,293335.54,98915.69,92503.88,31059.3,222478.87,70856.67,0.9634,45459.66,4.06,4,6
2025-06-14,1号线,27825.0,104803.36,9423.72,114227.07,35477.77,32927.83,12900.91,81306.51,,0.9622,51105.48,3.77,5,6
2025-06-14,2号线,28191.0,110114.42,15986.12,126100.54,37125.14,31661.29,16571.02,85357.45,40743.09,0.9787,21687.59,3.91,5,6
2025-06-14,3号线,9506.0,39878.31,2427.82,42306.13,17373.2,12252.36,6201.42,35826.98,6479.15,0.9867,11897.05,4.2,5,6
2025-06-14,4号线,52682.0,217552.31,14573.43,232125.74,98857.3,74398.26,29906.07,203161.63,,0.9799,57151.65,4.13,5,6
2025-06-14,5号线,64568.0,254125.71,31424.1,285549.81,64752.76,90347.37,50729.64,205829.77,,0.986,74820.64,,5,6
2025-06-14,6号线,78269.0,338934.55,36082.43,375016.98,95507.57,135890.96,46546.05,277944.58,97072.39,0.9913,79801.28,4.33,5,6
2025-06-14,7号线,80879.0,333905.36,23772.7,357678.06,128166.59,124923.52,39121.52,292211.63,65466.43,0.9817,75822.43,4.13,5,6
2025-06-14,8号线,33248.0,144199.38,21330.45,165529.83,58576.01,46198.93,26009.32,130784.26,34745.57,0.9568,57373.43,4.34,5,6
2025-06-14,9号线,19024.0,77459.26,5702.91,83162.17,29364.22,21117.82,10268.35,60750.39,22411.79,0.9828,21368.2,4.07,5,6
2025-06-14,14号线,18881.0,74552.04,9666.35,84218.39,31420.45,23482.67,10740.76,65643.87,18574.52,0.9657,23758.32,3.95,5,6
2025-06-14,21号线,33225.0,132298.06,19191.76,151489.82,51735.25,40758.68,13399.39,105893.31,45596.51,0.9644,65594.72,3.98,5,6
2025-06-15,1号线,62831.0,243597.95,35016.41,278614.35,64066.21,82408.65,41578.38,,90561.11,0.9873,118839.9,3.88,6,6
2025-06-15,2号线,43143.0,179648.19,15624.05,195272.24,60567.13,79175.01,31710.95,171453.09,23819.15,0.8932,47853.6,4.16,6,6
2025-06-15,3号线,69839.0,276251.78,25347.83,301599.61,93593.18,81959.99,27996.88,203550.05,98049.56,0.9945,80382.53,3.96,6,6
2025-06-15,4号线,71933.0,298939.25,38662.11,337601.36,110452.72,85032.49,32813.4,,109302.74,0.9679,116877.79,4.16,6,6
2025-06-15,5号线,17745.0,-66932.56,3726.24,70658.79,22549.8,21014.72,9584.66,53149.18,17509.61,0.9707,20058.04,3.77,6,6
2025-06-15,6号线,35494.0,143593.91,13739.57,157333.48,42016.85,56459.72,16112.85,114589.42,42744.07,0.9867,47207.52,4.05,6,6
2025-06-15,7号线,49907.0,212651.47,17210.45,229861.93,67168.48,61170.51,26610.65,154949.64,74912.29,0.9707,61071.85,4.26,6,6
2025-06-15,8号线,50473.0,199264.81,23930.29,223195.1,54637.44,81284.49,27616.54,163538.47,59656.64,0.9651,90959.77,3.95,6,6
2025-06-15,9号线,48230.0,186890.21,15369.01,202259.23,69314.34,61368.09,35514.32,166196.75,36062.48,0.9889,64912.11,3.87,6,6
2025-06-15,14号线,38536.0,149774.7,13636.94,163411.64,49171.26,69141.59,22456.93,140769.78,22641.86,0.9623,22965.02,3.89,6,6
2025-06-15,21号线,25452.0,95574.52,12481.36,108055.87,28431.94,34472.91,16395.34,,28755.69,0.9831,39282.05,3.76,6,6
2025-06-16,1号线,40313.0,148626.2,17724.82,166351.03,40503.3,56246.93,17193.58,113943.82,52407.21,0.9913,72009.44,3.69,0,6
2025-06-16,2号线,31053.0,122386.11,15725.29,138111.4,32076.59,45223.98,12503.48,89804.05,48307.35,0.9837,50621.81,,0,6
2025-06-16,3号线,78910.0,337453.06,45750.47,383203.52,131186.59,,44979.15,273148.59,110054.93,0.9762,,4.28,0,6
2025-06-16,4号线,41316.0,149542.22,19674.1,169216.32,42820.73,55427.56,20606.74,118855.03,50361.29,0.9664,46958.33,3.62,0,6
2025-06-16,5号线,27738.0,108026.4,15839.65,,36688.93,36385.66,17798.2,90872.78,32993.27,0.9651,15153.33,,0,6
2025-06-16,6号线,68288.0,276731.67,31837.52,308569.19,,92226.44,54062.39,252238.01,56331.18,0.9746,71745.02,4.05,0,6
2025-06-16,7号线,55232.0,237623.01,20649.79,258272.8,84438.11,78437.31,29442.1,192317.52,65955.28,0.9607,37264.71,4.3,0,6
2025-06-16,8号线,31462.0,128186.78,14393.79,142580.57,40215.71,48772.3,18708.11,107696.12,34884.45,,36800.09,4.07,0,6
2025-06-16,9号线,37605.0,49735.24,7271.21,57006.44,16430.97,16141.35,6997.43,39569.75,17436.69,0.9971,23587.37,3.97,0,6
2025-06-16,14号线,20135.0,77434.75,8346.75,85781.49,23796.7,35179.14,14213.73,73189.56,12591.93,0.9736,21955.08,3.85,0,6
2025-06-16,21号线,41806.0,163505.22,14195.0,177700.22,54985.22,53822.07,32461.63,141268.92,36431.3,0.9764,41249.15,3.91,0,6
2025-06-17,1号线,43972.0,166344.83,24066.6,190411.43,49049.69,55931.87,32664.92,137646.48,52764.95,0.9767,75780.49,3.78,1,6
2025-06-17,2号线,28957.0,114300.38,10871.64,125172.02,30592.21,,11446.42,82411.76,42760.26,0.996,16300.1,3.95,1,6
2025-06-17,3号线,59999.0,225662.74,28083.47,253746.2,60493.73,83152.97,42782.65,186429.35,67316.86,0.9865,106545.21,3.76,1,6
2025-06-17,4号线,,,14631.79,125657.52,37358.6,41313.04,18504.07,97175.72,28481.8,0.9581,25096.25,4.01,1,6
2025-06-17,5号线,63979.0,272835.6,31468.71,304304.31,108768.25,106870.51,54085.85,269724.61,34579.71,0.9691,126754.23,4.26,1,6
2025-06-17,6号线,,129452.52,15326.92,144779.44,52218.18,35887.2,22298.9,110404.28,34375.17,0.9776,43992.61,4.13,1,6
2025-06-17,7号线,54981.0,204238.32,14952.87,219191.19,55975.11,80708.74,31164.58,167848.43,51342.76,0.9668,42495.48,3.71,1,6
2025-06-17,8号线,23751.0,91596.74,,99380.71,30989.5,28657.45,10536.48,70183.43,29197.28,0.9824,42623.59,3.86,1,6
2025-06-17,9号线,60398.0,228892.45,20500.01,249392.46,80336.74,79392.65,25086.06,184815.45,64577.01,0.9538,61771.63,3.79,1,6
2025-06-17,14号线,,224600.88,33164.28,257765.16,92491.93,64427.43,33653.12,190572.48,67192.68,0.957,56867.42,3.9,1,6
2025-06-17,21号线,78879.0,359805.86,24117.96,383923.82,139396.67,120051.11,58155.7,317603.47,66320.35,0.9759,43026.52,4.56,1,6
2025-06-18,1号线,81407.0,343502.99,38415.77,381918.76,123339.39,134200.17,52305.41,309844.96,72073.8,0.9734,123764.64,4.22,2,6
2025-06-18,2号线,16612.0,68746.88,6855.83,75602.72,28559.68,19737.94,12464.26,60761.89,14840.83,0.9586,28977.59,4.14,2,6
2025-06-18,3号线,60924.0,246342.25,18322.19,264664.44,87936.14,103471.47,31257.75,222665.36,41999.07,0.9772,75370.34,4.04,2,6
2025-06-18,4号线,38158.0,154229.09,10726.38,164955.47,42908.87,56872.99,20684.01,120465.87,44489.6,0.9937,35617.25,4.04,2,6
2025-06-18,5号线,40534.0,153040.43,21743.45,174783.87,68069.58,46386.64,16471.0,130927.23,43856.65,0.9741,65344.56,3.78,2,6
2025-06-18,6号线,12673.0,50656.87,3862.32,,17893.78,22182.44,9761.93,49838.15,4681.04,0.9721,12308.67,4.0,2,6
2025-06-18,7号线,,146339.75,19068.35,165408.1,56846.02,57919.9,17316.29,132082.21,33325.89,0.9753,41732.51,3.74,2,6
2025-06-18,8号线,92550.0,127457.41,8710.56,136167.97,49012.87,39206.73,15669.62,103889.22,,0.9897,35287.02,4.13,2,6
2025-06-18,9号线,74326.0,274944.53,35596.03,310540.56,92249.55,119043.79,,241843.74,68696.82,0.9806,58706.69,3.7,2,6
2025-06-18,14号线,28913.0,123956.33,12634.42,136590.75,42582.6,42383.19,23543.85,108509.65,28081.1,0.9961,22137.96,4.29,2,6
2025-06-18,21号线,45790.0,193564.29,20859.83,,69470.04,77165.42,32515.76,179151.22,35272.89,,29169.32,4.23,2,6
2025-06-19,1号线,29609.0,119951.65,10656.95,130608.6,39924.59,42042.7,15766.57,97733.86,32874.74,0.9749,36758.73,4.05,3,6
2025-06-19,2号线,23659.0,96250.99,9761.49,106012.48,36663.65,31649.55,17879.07,86192.27,19820.21,0.9725,15197.12,4.07,3,6
2025-06-19,3号线,31309.0,130981.82,16916.84,147898.66,55879.59,41045.9,23944.9,120870.38,27028.28,0.972,60285.58,4.18,3,6
2025-06-19,4号线,81066.0,342523.92,37160.81,379684.74,107680.26,159889.88,47026.21,314596.35,65088.39,0.9531,103992.23,4.23,3,6
2025-06-19,5号线,24047.0,95249.07,13812.29,109061.36,35058.14,37116.08,16048.07,88222.28,20839.08,0.9561,39917.52,3.96,3,6
2025-06-19,6号线,55461.0,235176.45,31478.43,266654.88,77569.29,64900.0,37002.12,179471.4,87183.48,0.9796,83656.19,4.24,3,6
2025-06-19,7号线,13221.0,52333.94,7246.98,,19962.94,19486.05,5972.95,,14158.98,0.9645,15620.27,3.96,3,6
2025-06-19,8号线,21117.0,84744.97,4528.46,89273.43,38273.64,29419.15,14301.1,81993.89,7279.54,0.9723,20444.17,4.01,3,6
2025-06-19,9号线,22140.0,83630.46,,90296.55,26906.25,33865.3,15163.47,75935.02,14361.53,0.9835,40996.57,3.78,3,6
2025-06-19,14号线,78644.0,335684.43,22028.96,357713.39,126262.97,138000.67,60770.04,325033.69,32679.7,,155838.89,4.27,3,6
2025-06-19,21号线,23456.0,100927.64,14863.71,115791.35,36582.6,34862.42,14405.46,85850.49,29940.87,0.9615,33237.85,4.3,3,6
2025-06-20,1号线,12027.0,50571.47,5484.22,56055.69,17650.62,16207.9,8187.97,42046.5,14009.19,0.9924,,4.2,4,6
2025-06-20,2号线,72680.0,273319.16,40080.47,313399.64,86695.0,96747.55,45978.47,229421.02,83978.62,0.9949,40477.28,3.76,4,6
2025-06-20,3号线,40615.0,157836.2,21895.11,179731.31,53241.87,43007.64,16907.42,113156.92,,0.981,68721.37,,4,6
2025-06-20,4号线,26084.0,109232.34,,116517.89,33931.0,40894.64,21024.89,95850.53,20667.37,0.9898,37368.96,4.19,4,6
2025-06-20,5号线,67370.0,252686.81,34759.0,287445.81,82548.71,81555.05,31812.82,,91529.23,0.9518,70586.58,3.75,4,6
2025-06-20,6号线,67639.0,263666.83,29021.23,292688.05,113044.21,77726.02,47989.05,238759.28,53928.77,0.9892,122857.63,3.9,4,6
2025-06-20,7号线,62814.0,249921.72,35281.02,285202.75,,76573.73,47225.24,207279.33,77923.42,0.987,93764.49,3.98,4,6
2025-06-20,8号线,41911.0,158764.59,17301.17,176065.76,60820.76,41556.7,25747.28,128124.74,47941.03,0.9554,52771.2,,4,6
2025-06-20,9号线,56332.0,213849.31,12820.25,226669.57,73711.51,65044.17,40707.99,179463.67,47205.9,0.9677,108788.76,3.8,4,6
2025-06-20,14号线,15914.0,66943.77,,74436.01,19086.22,23402.48,8094.8,50583.5,23852.5,0.9552,8729.67,4.21,4,6
2025-06-20,21号线,15002.0,54160.33,3448.69,57609.02,22311.32,17346.94,9226.13,48884.39,8724.62,0.9945,17612.41,3.61,4,6
2025-06-21,1号线,35657.0,135095.04,,154389.93,59441.69,46818.99,23171.03,129431.71,24958.22,0.9558,33418.49,3.79,5,6
2025-06-21,2号线,12101.0,51825.85,4597.92,56423.78,20641.59,18202.18,9692.82,48536.59,7887.19,0.9595,12087.62,4.28,5,6
2025-06-21,3号线,14006.0,54796.65,4520.04,59316.69,20973.14,20701.14,9103.93,50778.21,8538.48,0.9669,24821.5,3.91,5,6
2025-06-21,4号线,64613.0,292273.98,35619.54,327893.52,85870.18,120075.18,35519.14,241464.51,86429.01,0.9785,120909.18,4.52,5,6
2025-06-21,5号线,40854.0,166991.65,16547.73,183539.38,63918.37,67347.32,25956.54,157222.23,26317.15,0.9511,81100.48,4.09,5,6
2025-06-21,6号线,48552.0,183456.81,24077.81,207534.62,,69684.29,18949.59,161851.51,,0.9979,78725.46,3.78,5,6
2025-06-21,7号线,43120.0,181070.56,13338.66,194409.22,51564.57,68723.65,28432.57,148720.79,45688.44,0.987,80818.98,4.2,5,6
2025-06-21,8号线,67524.0,280094.91,14488.22,294583.12,104024.31,,46712.83,252671.28,41911.84,0.9522,130608.2,4.15,5,6
2025-06-21,9号线,73512.0,267154.65,30592.03,297746.68,101547.73,101554.68,39398.77,242501.18,55245.5,,41019.33,3.63,5,6
2025-06-21,14号线,51700.0,204548.28,28894.54,233442.83,83847.16,69689.14,35315.8,188852.1,44590.73,0.9873,74759.79,,5,6
2025-06-21,21号线,67299.0,279019.39,22062.2,301081.59,96479.18,93162.22,30230.89,219872.3,81209.29,0.9611,86889.08,4.15,5,6
2025-06-22,1号线,37292.0,159786.58,13175.62,172962.2,55051.78,59159.28,18333.64,132544.71,40417.5,0.9885,31118.91,4.28,6,6
2025-06-22,2号线,45993.0,189184.0,22698.84,211882.84,85108.11,58725.85,32558.54,176392.5,35490.34,0.9818,81587.13,4.11,6,6
2025-06-22,3号线,20687.0,85959.84,8645.54,94605.38,28466.16,29492.55,9862.18,67820.89,26784.49,0.9806,34747.28,4.16,6,6
2025-06-22,4号线,44814.0,189331.05,19853.98,209185.03,73748.34,66242.75,24507.59,164498.68,44686.35,0.9958,,4.22,6,6
2025-06-22,5号线,37928.0,142318.9,14883.8,157202.7,46496.41,49044.14,25251.17,120791.72,36410.98,0.9695,41755.56,3.75,6,6
2025-06-22,6号线,13227.0,57297.83,7634.86,64932.69,22588.87,15371.8,10094.28,48054.95,16877.74,0.9731,12670.1,4.33,6,6
2025-06-22,7号线,,277616.51,19355.59,296972.1,97005.84,124631.32,27785.35,,47549.59,0.9676,88301.46,3.73,6,6
2025-06-22,8号线,24567.0,93614.24,12972.32,106586.55,35490.16,25996.2,9605.34,71091.71,35494.85,0.9581,32451.51,3.81,6,6
2025-06-22,9号线,80018.0,305191.09,37859.51,343050.6,,92993.77,44805.17,259324.11,83726.49,0.9572,114672.94,3.81,6,6
2025-06-22,14号线,12480.0,51878.84,4896.27,56775.1,13947.26,17200.87,9713.96,40862.09,15913.02,0.962,9882.09,4.16,6,6
2025-06-22,21号线,51339.0,206156.56,26761.7,232918.26,65320.58,63999.41,32331.64,161651.64,,0.9791,72778.52,4.02,6,6
2025-06-23,1号线,52124.0,211358.27,13063.99,224422.25,69488.12,58006.58,24698.47,152193.17,72229.09,0.9763,45832.68,4.05,0,6
2025-06-23,2号线,30038.0,115824.85,5904.43,121729.28,45157.23,36054.77,18602.51,99814.51,21914.78,0.9983,23158.26,3.86,0,6
2025-06-23,3号线,47746.0,184426.05,12874.36,197300.41,57382.94,71969.08,31956.24,161308.27,,0.9691,58400.15,3.86,0,6
2025-06-23,4号线,81345.0,315230.16,21348.09,336578.26,97893.52,115628.91,59852.97,273375.39,63202.86,0.966,92436.87,3.88,0,6
2025-06-23,5号线,56555.0,230470.07,23409.68,253879.75,82219.34,67481.86,32465.77,182166.96,71712.79,0.9611,60484.5,4.08,0,6
2025-06-23,6号线,59737.0,233286.33,26219.21,259505.55,69240.37,85855.58,35037.23,190133.19,69372.36,0.9774,69902.55,3.91,0,6
2025-06-23,7号线,10180.0,37479.05,2867.19,40346.24,,14215.69,5839.96,29826.92,10519.32,,10709.95,3.68,0,6
2025-06-23,8号线,84822.0,113529.04,6353.9,119882.94,30440.02,39717.7,20769.29,90927.01,28955.93,0.9501,26114.05,4.02,0,6
2025-06-23,9号线,46752.0,191457.86,23459.53,214917.4,67086.78,67160.65,28898.69,163146.12,51771.28,0.9949,51528.96,4.1,0,6
2025-06-23,14号线,44175.0,179242.99,25895.89,205138.88,72028.26,63135.71,33446.13,168610.1,36528.78,0.9676,54617.42,4.06,0,6
2025-06-23,21号线,62467.0,254635.94,37930.24,292566.19,79841.77,,30572.7,229450.19,63115.99,0.96,32544.69,4.08,0,6
2025-06-24,1号线,46450.0,,21308.54,215662.76,59126.4,65817.23,32794.87,157738.51,57924.26,0.9784,,4.18,1,6
2025-06-24,2号线,209940.0,292680.85,22477.79,315158.64,102427.28,111571.27,33807.38,247805.93,67352.72,0.9614,119528.39,4.18,1,6
2025-06-24,3号线,60618.0,262954.42,15125.37,278079.79,71359.67,103123.6,29970.94,204454.21,73625.57,0.9515,96925.96,4.34,1,6
2025-06-24,4号线,54505.0,229389.54,13568.22,242957.76,71618.7,81706.62,25641.33,178966.65,63991.11,0.9634,,4.21,1,6
2025-06-24,5号线,31947.0,127881.36,12481.0,140362.36,53625.76,42845.54,20748.54,117219.83,23142.53,0.9877,57442.67,4.0,1,6
2025-06-24,6号线,,131547.87,14978.37,146526.24,45278.68,59480.99,18148.26,122907.93,23618.31,0.9852,50176.7,4.27,1,6
2025-06-24,7号线,61003.0,267417.42,17229.63,284647.05,107886.54,79217.83,,215576.41,69070.64,0.9807,78837.22,4.38,1,6
2025-06-24,8号线,36713.0,142471.23,14680.39,157151.62,42021.84,45642.66,27353.07,115017.58,42134.04,0.9814,69123.9,3.88,1,6
2025-06-24,9号线,58065.0,245526.83,29639.02,275165.86,71258.12,100835.46,,199979.15,75186.7,,53319.68,4.23,1,6
2025-06-24,14号线,57589.0,224651.2,32216.71,256867.9,82138.95,79887.45,32323.89,194350.3,62517.61,0.9948,41481.81,3.9,1,6
2025-06-24,21号线,22825.0,86083.16,12761.74,98844.9,24663.86,32515.66,12251.12,69430.64,29414.26,0.9549,22317.02,3.77,1,6
2025-06-25,1号线,43907.0,163580.36,10457.84,174038.21,48916.27,65650.63,22240.0,136806.9,37231.31,0.9689,85265.07,3.73,2,6
2025-06-25,2号线,72983.0,282424.64,17952.33,300376.97,96679.57,122797.41,42980.85,,37919.14,0.9795,72878.52,3.87,2,6
2025-06-25,3号线,77833.0,314610.88,43033.5,357644.38,107166.42,125647.77,36138.86,268953.05,88691.32,0.9763,138212.72,4.04,2,6
2025-06-25,4号线,77383.0,282668.74,27685.88,310354.62,115457.85,81275.39,45360.13,242093.37,68261.25,0.9637,145565.7,3.65,2,6
2025-06-25,5号线,33153.0,138950.44,9347.96,148298.4,55580.3,41839.02,23541.43,120960.74,27337.66,0.97,20319.02,4.19,2,6
2025-06-25,6号线,77910.0,288204.15,16158.17,304362.32,84000.5,112378.06,41539.56,237918.12,,0.985,44567.49,3.7,2,6
2025-06-25,7号线,68692.0,283838.4,41310.17,325148.57,105285.57,75815.86,49146.25,230247.68,94900.89,0.9856,58574.18,4.13,2,6
2025-06-25,8号线,69031.0,300107.08,43578.6,343685.67,96244.82,113410.91,50838.99,260494.73,,0.9801,48059.29,4.35,2,6
2025-06-25,9号线,66994.0,270523.2,,297415.92,114817.34,86124.19,48493.75,249435.28,47980.64,0.9706,44332.31,4.04,2,6
2025-06-25,14号线,53939.0,192508.66,10414.81,202923.46,65642.89,50361.93,34084.14,150088.96,52834.5,0.9764,83975.9,,2,6
2025-06-25,21号线,14740.0,59288.02,6886.17,66174.19,25638.81,18584.17,9498.23,53721.21,12452.97,0.989,27870.03,4.02,2,6
2025-06-26,1号线,,136787.7,,149758.96,35861.92,49621.4,14752.12,100235.45,49523.52,0.9984,47650.96,3.89,3,6
2025-06-26,2号线,10823.0,42704.81,3268.3,45973.11,16909.55,14967.37,5641.39,37518.31,8454.8,0.9681,15825.73,3.95,3,6
2025-06-26,3号线,64374.0,252070.56,33792.59,285863.15,71575.4,104754.92,40203.5,216533.82,69329.33,0.9908,110783.29,3.92,3,6
2025-06-26,4号线,74732.0,282964.88,16266.03,299230.91,84570.3,86268.63,39377.45,210216.38,89014.54,0.9722,42447.55,3.79,3,6
2025-06-26,5号线,67956.0,295465.95,39310.55,334776.51,79785.46,98561.73,47528.11,225875.3,108901.21,0.9804,117357.9,4.35,3,6
2025-06-26,6号线,42612.0,158136.19,17934.04,176070.23,66263.01,,24600.22,139880.35,36189.87,0.9748,50827.45,3.71,3,6
2025-06-26,7号线,63746.0,255372.11,14022.2,269394.3,100756.86,75561.65,27855.37,204173.88,65220.42,0.9788,46118.58,4.01,3,6
2025-06-26,8号线,69146.0,294560.84,21760.34,316321.18,120868.18,114477.09,38363.56,273708.82,42612.36,0.9596,,4.26,3,6
2025-06-26,9号线,31877.0,122989.52,17310.42,140299.94,31385.44,43467.98,14749.23,89602.64,50697.3,0.9589,57145.17,3.86,3,6
2025-06-26,14号线,36339.0,153397.57,17614.27,171011.84,62544.39,,27773.97,136469.44,34542.4,0.9795,65624.65,4.22,3,6
2025-06-26,21号线,11615.0,48375.71,5832.4,54208.1,14379.19,19551.56,8578.58,42509.33,11698.78,0.9985,8538.82,4.16,3,6
2025-06-27,1号线,15386.0,61669.46,3192.72,64862.18,22173.86,16347.61,6535.52,45057.0,19805.19,0.9784,30742.53,4.01,4,6
2025-06-27,2号线,34507.0,140728.64,17936.71,158665.35,42348.3,45244.41,19435.62,107028.32,51637.03,0.9868,18055.78,4.08,4,6
2025-06-27,3号线,55460.0,215770.59,28874.25,244644.84,85060.91,87104.59,26826.35,198991.85,45652.99,0.9647,92104.57,3.89,4,6
2025-06-27,4号线,79454.0,295475.76,20290.15,315765.92,130855.62,99639.43,38621.12,269116.17,46649.75,0.9965,59453.81,3.72,4,6
