date,line,passengers,ticket_income,operation_cost,maintenance_cost
2025-05-30,2号线,71663.0,298951.36,,42120.07
2025-05-30,3号线,66694.0,282208.19,183730.65,47288.05
2025-05-30,4号线,32764.0,136922.1,104351.18,23763.11
2025-05-30,5号线,22431.0,95370.82,62804.96,13281.22
2025-05-30,6号线,66502.0,237362.52,149448.23,41450.95
2025-05-30,7号线,57378.0,232187.87,172074.28,38816.69
2025-05-30,8号线,57756.0,235562.62,161004.62,40768.33
2025-05-30,9号线,53750.0,237727.38,187519.17,24910.0
2025-05-30,14号线,73192.0,274863.2,174630.62,43434.67
2025-05-30,21号线,67640.0,278105.75,215859.08,50218.86
2025-05-31,1号线,20026.0,77909.17,60799.01,10885.37
2025-05-31,2号线,51526.0,202249.67,123396.44,
2025-05-31,3号线,78063.0,296501.15,183372.26,51280.38
2025-05-31,4号线,34995.0,150325.0,94571.48,21137.35
2025-05-31,5号线,21131.0,91535.01,65964.2,12133.71
2025-05-31,6号线,,298953.33,232823.22,59023.84
2025-05-31,7号线,28296.0,,82484.95,18010.19
2025-05-31,8号线,69791.0,,190275.71,28400.63
2025-05-31,9号线,27901.0,113223.42,86229.56,13471.92
2025-05-31,14号线,25014.0,110327.45,80368.65,11455.98
2025-05-31,21号线,27735.0,115544.76,76643.1,19310.09
2025-06-01,1号线,74163.0,311781.79,241379.44,41851.53
2025-06-01,2号线,76605.0,311489.4,245096.67,47431.45
2025-06-01,3号线,80776.0,320772.05,203526.42,50670.19
2025-06-01,4号线,62173.0,248203.65,187050.71,43366.75
2025-06-01,5号线,70362.0,288041.7,180977.82,54222.99
2025-06-01,6号线,59818.0,260052.09,191894.22,34950.47
2025-06-01,7号线,34653.0,140660.0,85339.71,21948.57
2025-06-01,8号线,28223.0,114699.49,81147.12,21113.71
2025-06-01,9号线,48493.0,175756.29,115277.48,27802.28
2025-06-01,14号线,39226.0,162962.96,129898.56,25325.4
2025-06-01,21号线,85593.0,344370.99,210396.01,48954.2
2025-06-02,1号线,78868.0,327116.66,230777.95,37328.14
2025-06-02,2号线,11948.0,48336.81,,
2025-06-02,3号线,45204.0,183979.59,137467.84,23940.0
2025-06-02,4号线,,,122572.36,20393.63
2025-06-02,5号线,17188.0,70310.11,51862.39,7932.3
2025-06-02,6号线,26325.0,109553.44,80405.3,21487.62
2025-06-02,7号线,47356.0,190823.43,137921.29,20756.2
2025-06-02,8号线,30483.0,122799.91,94320.16,20237.81
2025-06-02,9号线,36277.0,145360.54,,19252.11
2025-06-02,14号线,48700.0,195011.65,137218.71,28383.98
2025-06-02,21号线,19634.0,73110.48,48060.13,9457.81
2025-06-03,1号线,16714.0,66120.2,39994.67,10456.41
2025-06-03,2号线,69467.0,280045.92,179420.55,32118.3
2025-06-03,3号线,28796.0,118457.99,77456.36,21330.3
2025-06-03,4号线,62275.0,254685.89,165899.96,26001.12
2025-06-03,5号线,44875.0,167586.83,116680.26,24459.34
2025-06-03,6号线,91309.0,388044.5,283527.78,41535.05
2025-06-03,7号线,76815.0,312479.64,222281.29,57956.87
2025-06-03,8号线,22240.0,83173.85,56431.5,11687.72
2025-06-03,9号线,28674.0,112427.31,87166.25,13022.3
2025-06-03,14号线,22052.0,93670.54,63904.83,11583.0
2025-06-03,21号线,64400.0,247955.46,189474.46,40033.43
2025-06-04,1号线,42928.0,178110.66,136666.18,26935.68
2025-06-04,2号线,31843.0,136761.67,100149.15,25737.22
2025-06-04,3号线,22145.0,94956.29,64088.84,11232.72
2025-06-04,4号线,14873.0,55415.14,33342.75,10192.0
2025-06-04,5号线,,240197.93,,44947.39
2025-06-04,6号线,29847.0,128832.29,93976.0,13459.99
2025-06-04,7号线,13711.0,55485.93,38979.79,8679.08
2025-06-04,8号线,73365.0,314715.25,248308.26,46634.61
2025-06-04,9号线,63503.0,264128.54,162449.73,45107.45
2025-06-04,14号线,56053.0,233068.55,162703.03,29312.93
2025-06-04,21号线,38708.0,147911.54,111871.03,26017.58
2025-06-05,1号线,42035.0,165083.44,112084.24,24634.02
2025-06-05,2号线,34408.0,143657.24,98612.45,24130.48
2025-06-05,3号线,48116.0,167480.48,,18558.13
2025-06-05,4号线,29155.0,110016.09,79947.91,12165.58
2025-06-05,5号线,25498.0,104530.52,79898.98,18494.07
2025-06-05,6号线,58511.0,232411.33,155779.69,46440.95
2025-06-05,7号线,85185.0,317821.66,247980.94,
2025-06-05,8号线,9207.0,39223.01,24878.36,4232.09
2025-06-05,9号线,27880.0,114296.47,89465.91,21486.93
2025-06-05,14号线,75580.0,313533.39,196207.87,46041.16
2025-06-05,21号线,52800.0,228170.41,179607.34,28156.35
2025-06-06,1号线,35308.0,144205.53,112649.02,21865.13
2025-06-06,2号线,15680.0,57182.73,34519.75,7265.19
2025-06-06,3号线,41600.0,161273.69,118964.92,19670.92
2025-06-06,4号线,49183.0,194797.34,149564.27,25278.34
2025-06-06,5号线,28920.0,,78381.7,15465.62
2025-06-06,6号线,52823.0,205103.33,131656.62,29849.28
2025-06-06,7号线,76254.0,296617.13,218742.26,32501.95
2025-06-06,8号线,71794.0,277248.15,180619.71,46952.25
2025-06-06,9号线,44393.0,173903.3,133663.36,24325.97
2025-06-06,14号线,17046.0,70626.15,49059.93,11425.38
2025-06-06,21号线,63705.0,,205345.87,48141.41
2025-06-07,1号线,,299514.62,192502.08,30271.11
2025-06-07,2号线,46529.0,187150.15,125520.76,30733.98
2025-06-07,3号线,59934.0,236907.65,146833.87,30120.0
2025-06-07,4号线,40126.0,171400.79,104648.98,24972.05
2025-06-07,5号线,56620.0,246949.15,153145.66,42167.13
2025-06-07,6号线,52341.0,207757.59,153985.04,39715.74
2025-06-07,7号线,51369.0,218168.09,138894.45,35840.08
2025-06-07,8号线,76572.0,318879.99,207725.98,62138.68
2025-06-07,9号线,23353.0,92313.13,63679.88,14499.3
2025-06-07,14号线,62926.0,243141.66,149248.82,32367.22
2025-06-07,21号线,82165.0,358031.46,,53205.54
2025-06-08,1号线,13202.0,51179.79,,9688.15
2025-06-08,2号线,39972.0,161016.45,120107.92,16939.67
2025-06-08,3号线,24643.0,95545.26,68047.46,10839.51
2025-06-08,4号线,13619.0,52982.21,32991.62,6609.87
2025-06-08,5号线,20324.0,83079.1,58069.44,14474.96
2025-06-08,6号线,77243.0,303032.75,182914.22,44931.53
2025-06-08,7号线,35342.0,149217.5,114205.32,23799.5
2025-06-08,8号线,53337.0,198053.02,123503.43,32776.61
2025-06-08,9号线,16614.0,,42689.36,12031.52
2025-06-08,14号线,34483.0,133063.83,96034.07,
2025-06-08,21号线,48593.0,197493.15,130763.26,31909.48
2025-06-09,1号线,18343.0,74588.03,46546.98,12706.28
2025-06-09,2号线,70945.0,,170344.92,36741.86
2025-06-09,3号线,35347.0,135578.26,95832.69,24726.79
2025-06-09,4号线,40200.0,164897.9,122420.46,22837.68
2025-06-09,5号线,65878.0,287410.64,200042.99,42864.63
2025-06-09,6号线,86276.0,366030.03,234178.08,45399.16
2025-06-09,7号线,12481.0,49195.45,30072.21,
2025-06-09,8号线,36664.0,142289.88,112014.17,21630.34
2025-06-09,9号线,53076.0,216160.37,139671.34,29197.59
2025-06-09,14号线,61816.0,259577.42,185712.06,27668.15
2025-06-09,21号线,30687.0,117117.76,88331.11,16809.1
2025-06-10,1号线,27494.0,108073.52,68251.91,12687.94
2025-06-10,2号线,25534.0,100528.94,,15145.19
2025-06-10,3号线,69412.0,263286.12,196590.58,49268.13
2025-06-10,4号线,73643.0,284705.01,190289.17,33260.96
2025-06-10,5号线,78944.0,284913.93,189425.08,31654.93
2025-06-10,6号线,92731.0,378922.97,287428.49,61731.01
2025-06-10,7号线,55894.0,233279.93,161115.33,39292.01
2025-06-10,8号线,52808.0,212308.35,143977.04,38021.23
2025-06-10,9号线,64940.0,282964.32,218440.22,35421.89
2025-06-10,14号线,56815.0,217978.73,139950.01,32646.41
2025-06-10,21号线,37138.0,159133.56,114942.01,26989.55
2025-06-11,1号线,39787.0,169944.56,106513.11,32046.48
2025-06-11,2号线,70148.0,266190.7,169259.82,32628.67
2025-06-11,3号线,18875.0,77627.58,48557.11,14774.87
2025-06-11,4号线,40584.0,,123705.86,26384.07
2025-06-11,5号线,36122.0,139713.43,107340.15,22601.37
2025-06-11,6号线,63232.0,261302.0,,38657.43
2025-06-11,7号线,14779.0,61173.04,37197.25,7347.72
2025-06-11,8号线,53276.0,226528.02,180584.63,37149.61
2025-06-11,9号线,60427.0,231823.45,179289.52,40493.61
2025-06-11,14号线,41932.0,158894.55,112609.83,27197.7
2025-06-11,21号线,37672.0,159067.01,119121.09,25760.03
2025-06-12,1号线,34573.0,131129.19,89125.9,16844.8
2025-06-12,2号线,27800.0,105140.47,79592.85,19152.15
2025-06-12,3号线,79377.0,316369.72,242601.08,47129.72
2025-06-12,4号线,22553.0,85861.22,60632.77,9029.9
2025-06-12,5号线,63159.0,255731.28,165376.11,37167.23
2025-06-12,6号线,13461.0,57410.7,45559.55,10695.45
2025-06-12,7号线,41057.0,154027.39,115321.67,24347.68
2025-06-12,8号线,49488.0,188447.35,,21871.26
2025-06-12,9号线,31444.0,114879.73,70459.93,21019.18
2025-06-12,14号线,12484.0,49916.07,33276.47,7961.84
2025-06-12,21号线,64938.0,272969.87,178820.26,49331.41
2025-06-13,1号线,70277.0,274782.12,211378.2,37270.53
2025-06-13,2号线,51943.0,190916.86,129058.27,27654.02
2025-06-13,3号线,11538.0,41422.54,25959.63,4340.91
2025-06-13,4号线,66940.0,273258.11,,42951.5
2025-06-13,5号线,60987.0,246872.62,168815.83,44025.21
2025-06-13,6号线,27516.0,108197.98,77636.45,11512.74
2025-06-13,7号线,30388.0,120977.58,77228.12,16136.17
2025-06-13,8号线,65181.0,284145.69,185834.6,34291.76
2025-06-13,9号线,11403.0,46292.88,,5839.05
2025-06-13,14号线,24998.0,105415.7,65674.21,17866.07
2025-06-13,21号线,50872.0,219117.47,173401.45,29142.07
2025-06-14,1号线,147438.0,190389.15,152143.94,23849.34
2025-06-14,2号线,55843.0,205942.97,163273.82,22562.59
2025-06-14,3号线,78574.0,321850.82,236695.94,49004.13
2025-06-14,4号线,13547.0,54524.74,32747.79,6804.32
2025-06-14,5号线,31307.0,,78457.71,22061.52
2025-06-14,6号线,17460.0,67920.14,51759.26,7709.19
2025-06-14,7号线,23746.0,95985.2,63659.4,13673.02
2025-06-14,8号线,14644.0,61745.01,46765.28,6892.89
2025-06-14,9号线,37542.0,145754.82,106449.99,24961.99
2025-06-14,14号线,57326.0,199591.46,,27074.12
2025-06-14,21号线,63360.0,267486.12,166258.26,39790.74
2025-06-15,1号线,,327446.51,241003.65,53542.65
2025-06-15,2号线,49817.0,191224.82,130285.52,30155.53
2025-06-15,3号线,64135.0,251382.5,195453.07,36972.39
2025-06-15,4号线,22425.0,92077.47,57595.86,17120.27
2025-06-15,5号线,75118.0,,200056.18,36129.89
2025-06-15,6号线,49331.0,190400.39,129974.71,26763.05
2025-06-15,7号线,68403.0,261053.74,170049.97,43443.33
2025-06-15,8号线,77783.0,322636.81,250485.85,47920.62
2025-06-15,9号线,55568.0,213057.61,141239.36,25611.3
2025-06-15,14号线,28044.0,103805.08,68238.69,13168.5
2025-06-15,21号线,56656.0,212163.0,139771.34,25794.87
2025-06-16,1号线,40885.0,,106885.44,24279.16
2025-06-16,2号线,54806.0,226034.28,159938.22,29603.3
2025-06-16,3号线,66715.0,266704.61,208415.96,46414.95
2025-06-16,4号线,60240.0,,159097.03,
2025-06-16,5号线,62640.0,257419.84,199726.75,38296.83
2025-06-16,6号线,16081.0,65366.17,44686.03,12491.58
2025-06-16,7号线,59423.0,233313.12,18433.509000000002,45690.35
2025-06-16,8号线,42204.0,168890.18,102023.24,27098.24
2025-06-16,9号线,18488.0,,56454.77,12818.55
2025-06-16,14号线,33726.0,,,23850.0
2025-06-16,21号线,53753.0,222204.04,172746.15,30178.53
2025-06-17,1号线,47114.0,183294.05,119692.29,28157.49
2025-06-17,2号线,13922.0,55335.68,,6716.29
2025-06-17,3号线,44671.0,183794.47,114397.3,26480.48
2025-06-17,4号线,,289706.8,201933.28,57181.76
2025-06-17,5号线,78004.0,310279.74,220847.25,52965.72
2025-06-17,6号线,15673.0,65207.22,39571.15,7631.64
2025-06-17,7号线,59126.0,227626.47,160873.89,26036.7
2025-06-17,8号线,16278.0,61281.31,40898.19,9716.07
2025-06-17,9号线,46987.0,197801.14,142662.18,30140.12
2025-06-17,14号线,28167.0,117380.45,70711.63,17829.36
2025-06-17,21号线,74347.0,294870.22,,41744.17
2025-06-18,1号线,77300.0,286453.18,216811.15,47211.69
2025-06-18,2号线,50135.0,200847.58,140722.62,21446.43
2025-06-18,3号线,48795.0,217314.01,161560.76,39832.17
2025-06-18,4号线,89798.0,363803.14,282554.96,54414.65
2025-06-18,5号线,30194.0,126447.14,99706.17,23167.53
2025-06-18,6号线,37702.0,147375.62,98917.58,18924.56
2025-06-18,7号线,,90552.37,63572.24,17906.05
2025-06-18,8号线,18941.0,76560.45,47160.97,8343.76
2025-06-18,9号线,50356.0,,111289.99,
2025-06-18,14号线,169572.0,233040.75,162230.08,45013.33
2025-06-18,21号线,58321.0,225653.7,172945.27,30717.48
2025-06-19,1号线,67781.0,255864.4,164259.46,38171.79
2025-06-19,2号线,48384.0,213298.52,166314.78,24836.32
2025-06-19,3号线,,,49402.74,11671.94
2025-06-19,4号线,27223.0,108253.68,67688.21,21365.94
2025-06-19,5号线,23303.0,98634.03,62002.96,18325.11
2025-06-19,6号线,63368.0,277615.5,192762.67,41526.27
2025-06-19,7号线,27814.0,106889.15,84755.03,16131.95
2025-06-19,8号线,15513.0,57951.74,36358.54,8731.99
2025-06-19,9号线,53783.0,224309.16,156154.44,44682.74
2025-06-19,14号线,28519.0,119567.12,76972.39,
2025-06-19,21号线,46721.0,183914.5,125133.66,33945.93
2025-06-20,1号线,58272.0,243217.04,150135.24,42792.3
2025-06-20,2号线,28758.0,113640.39,90748.76,12809.35
2025-06-20,3号线,33017.0,136707.11,99804.31,18168.45
2025-06-20,4号线,33644.0,142322.79,87145.86,23560.34
2025-06-20,5号线,13192.0,55735.59,36883.42,7203.5
2025-06-20,6号线,11209.0,47496.49,31337.69,7408.62
2025-06-20,7号线,27117.0,109137.64,79827.58,15705.23
2025-06-20,8号线,45778.0,214370.93,134803.64,41165.06
2025-06-20,9号线,52001.0,193814.56,120349.63,28185.05
2025-06-20,14号线,67303.0,292218.95,208384.7,48189.26
2025-06-20,21号线,19571.0,75654.75,51045.26,9186.76
2025-06-21,1号线,45355.0,189114.05,126941.34,19048.94
2025-06-21,2号线,33556.0,132224.96,86540.37,24220.77
2025-06-21,3号线,17923.0,74574.39,53672.15,11207.36
2025-06-21,4号线,17956.0,72322.97,57039.06,9872.69
2025-06-21,5号线,28086.0,111756.35,78933.19,20919.29
2025-06-21,6号线,54695.0,219132.07,163572.91,38938.59
2025-06-21,7号线,24117.0,99650.62,61992.32,18555.98
2025-06-21,8号线,57581.0,255384.32,190082.0,25689.83
2025-06-21,9号线,22812.0,92402.33,59644.25,10823.31
2025-06-21,14号线,51639.0,202046.4,123769.29,34076.87
2025-06-21,21号线,17208.0,62201.91,42173.72,11591.81
2025-06-22,1号线,12300.0,,32906.25,9341.23
2025-06-22,2号线,25137.0,97757.24,58758.44,15297.24
2025-06-22,3号线,10573.0,42948.68,28697.3,7666.15
2025-06-22,4号线,16902.0,71837.22,56810.22,12752.26
2025-06-22,5号线,89630.0,369231.46,263730.18,39387.78
2025-06-22,6号线,57372.0,237129.36,146054.86,33900.08
2025-06-22,7号线,17202.0,73492.82,54199.08,10087.09
2025-06-22,8号线,65898.0,283574.06,204848.46,38949.46
2025-06-22,9号线,66745.0,264891.18,202270.1,42056.63
2025-06-22,14号线,85848.0,362207.85,,
2025-06-22,21号线,10802.0,43329.89,34470.77,4800.62
2025-06-23,1号线,28478.0,116464.09,82903.47,17843.84
2025-06-23,2号线,80477.0,313324.31,245298.95,
2025-06-23,3号线,28146.0,110907.65,72590.34,20756.87
2025-06-23,4号线,36039.0,144726.02,112092.44,21819.43
2025-06-23,5号线,52870.0,201781.5,149730.34,27520.97
2025-06-23,6号线,63876.0,250839.1,155894.16,46307.89
2025-06-23,7号线,10678.0,40395.75,,5724.29
2025-06-23,8号线,,215210.6,153717.18,42033.31
2025-06-23,9号线,61963.0,,157813.39,46654.47
2025-06-23,14号线,48732.0,195895.95,151197.6,24062.99
2025-06-23,21号线,75489.0,309916.87,210293.17,46623.3
2025-06-24,1号线,36992.0,153901.76,120978.07,21002.05
2025-06-24,2号线,14067.0,,41264.0,10349.93
2025-06-24,3号线,21938.0,91003.54,67754.17,10961.42
2025-06-24,4号线,58004.0,227809.52,171082.22,30283.94
2025-06-24,5号线,167499.0,245540.36,150812.09,36533.38
2025-06-24,6号线,85007.0,338279.38,258059.88,51407.23
2025-06-24,7号线,54011.0,204193.23,160517.5,36748.22
2025-06-24,8号线,16572.0,63202.29,49845.1,9655.87
2025-06-24,9号线,53114.0,207745.75,144410.51,33297.64
2025-06-24,14号线,25082.0,105300.21,77025.93,19955.09
2025-06-24,21号线,38772.0,159485.1,114350.58,26941.21
2025-06-25,1号线,43103.0,182516.09,118718.65,28960.4
2025-06-25,2号线,63853.0,270158.13,188098.89,43694.14
2025-06-25,3号线,31466.0,131158.22,79517.6,15349.04
2025-06-25,4号线,36445.0,126183.34,77299.19,23143.73
2025-06-25,5号线,68303.0,257733.92,196821.87,42290.38
2025-06-25,6号线,30684.0,129355.88,88008.4,24693.79
2025-06-25,7号线,27301.0,,,13481.55
2025-06-25,8号线,64288.0,252472.95,164910.04,36316.71
2025-06-25,9号线,,,158736.46,30554.5
2025-06-25,14号线,9898.0,38775.06,28475.97,5659.16
2025-06-25,21号线,,218804.31,172664.15,31572.09
2025-06-26,1号线,,129981.17,98575.29,20576.26
2025-06-26,2号线,73638.0,298371.26,179247.59,48675.61
2025-06-26,3号线,49923.0,180622.7,117295.05,32329.4
2025-06-26,4号线,69011.0,264529.22,,33499.39
2025-06-26,5号线,46956.0,159162.32,112076.66,23052.54
2025-06-26,6号线,74937.0,325439.15,203242.16,62742.53
2025-06-26,7号线,43883.0,187539.22,113231.71,20639.26
2025-06-26,8号线,25146.0,95526.34,57598.73,17586.83
2025-06-26,9号线,49126.0,215093.39,168413.23,32031.63
2025-06-26,14号线,49226.0,179929.93,137920.21,25223.29
2025-06-26,21号线,12161.0,49584.17,37755.29,8713.93
2025-06-27,1号线,27192.0,105523.43,66051.47,15340.51
2025-06-27,2号线,17280.0,66612.62,42347.81,11759.34
2025-06-27,3号线,31591.0,120220.83,75643.35,15498.61
2025-06-27,4号线,67979.0,282434.22,182164.76,30407.17
2025-06-27,5号线,9244.0,35168.28,24907.5,3600.23
2025-06-27,6号线,79709.0,334431.77,255861.79,60726.81
2025-06-27,7号线,78097.0,323440.16,233585.02,58875.58
2025-06-27,8号线,36374.0,137517.2,94744.0,22944.59
2025-06-27,9号线,41774.0,169614.2,133772.28,18632.03
2025-06-27,14号线,67613.0,286823.47,215004.86,32668.04
2025-06-27,21号线,24925.0,99611.56,67680.92,12637.73
2025-06-28,1号线,33688.0,128320.63,86432.85,19957.24
2025-06-28,2号线,36949.0,156507.58,114204.65,27003.66
2025-06-28,3号线,32085.0,143841.86,114762.38,21034.88
2025-06-28,4号线,45544.0,168413.26,131577.63,25769.18
2025-06-28,5号线,33363.0,130079.07,94507.05,25703.81
2025-06-28,6号线,18945.0,71810.55,55785.42,10571.35
2025-06-28,7号线,34527.0,140849.77,102854.07,26145.73
2025-06-28,8号线,74255.0,301685.14,185731.98,53944.89
2025-06-28,9号线,32928.0,133896.92,100021.62,15915.26
2025-06-28,14号线,48375.0,205173.73,131064.73,26361.8
2025-06-28,21号线,40186.0,165025.01,107111.29,26655.3
2025-06-29,1号线,24686.0,101578.16,61963.99,19032.03
2025-06-29,2号线,88040.0,366351.24,287411.57,38713.07
2025-06-29,3号线,10849.0,46642.27,28424.17,8764.6
2025-06-29,4号线,62824.0,229866.09,163165.57,44803.49
2025-06-29,5号线,17432.0,74728.92,44958.54,7542.04
2025-06-29,6号线,44369.0,177383.13,130799.75,22953.44
2025-06-29,7号线,54676.0,213046.71,145177.43,26253.18
2025-06-29,8号线,57728.0,224069.57,138334.41,38130.22
2025-06-29,9号线,13734.0,53967.67,42057.78,8858.22
2025-06-29,14号线,10208.0,40408.01,24310.64,4901.72
2025-06-29,21号线,20398.0,87722.55,69284.67,15589.93
2025-06-30,1号线,34082.0,150345.59,91996.84,19143.94
2025-06-30,2号线,58798.0,224377.56,147669.28,29112.82
2025-06-30,3号线,11261.0,46754.55,28061.2,8019.51
2025-06-30,4号线,69034.0,265094.52,162741.99,52281.06
2025-06-30,5号线,80778.0,356029.77,223210.43,40976.04
2025-06-30,6号线,,323448.79,203538.11,38455.79
2025-06-30,7号线,36241.0,134800.6,104369.96,22419.33
2025-06-30,8号线,39036.0,151609.58,104556.88,21931.87
2025-06-30,9号线,21123.0,,59125.63,14417.77
2025-06-30,14号线,11583.0,47774.16,,5313.64
2025-06-30,21号线,57755.0,236345.91,184314.37,38376.75
2025-07-01,1号线,97025.0,389144.6,256529.09,66560.25
2025-07-01,2号线,58611.0,248691.55,178256.62,30086.09
2025-07-01,3号线,72485.0,291706.38,207510.84,56270.77
2025-07-01,4号线,42027.0,169209.57,133964.76,19322.6
2025-07-01,5号线,33384.0,143414.51,91470.27,21073.83
2025-07-01,6号线,43968.0,167477.67,120932.07,32475.74
2025-07-01,7号线,24147.0,92769.05,72189.61,10153.22
2025-07-01,8号线,82528.0,316442.14,250871.77,36570.43
2025-07-01,9号线,77200.0,324193.98,233583.44,
2025-07-01,14号线,75627.0,286237.05,191662.54,42049.95
2025-07-01,21号线,9624.0,35037.41,24182.17,6401.0
2025-07-02,1号线,73269.0,312845.96,228082.08,57148.44
2025-07-02,2号线,72340.0,290033.17,208059.38,53156.67
2025-07-02,3号线,,125586.67,91960.42,21474.13
2025-07-02,4号线,61389.0,248800.9,173970.35,45399.28
2025-07-02,5号线,18820.0,73303.3,48926.11,12593.05
2025-07-02,6号线,58411.0,213538.03,134294.72,24213.96
2025-07-02,7号线,18339.0,72878.8,51171.69,10603.98
2025-07-02,8号线,57389.0,229897.99,,32114.17
2025-07-02,9号线,86978.0,,225754.57,52112.88
2025-07-02,14号线,70495.0,289902.8,202555.62,34943.96
2025-07-02,21号线,71711.0,303172.65,206413.28,43944.35
2025-07-03,1号线,13617.0,54930.29,40893.53,6539.21
2025-07-03,2号线,44629.0,172472.22,129064.51,23912.3
2025-07-03,3号线,19745.0,84260.51,54491.98,16805.98
2025-07-03,4号线,42405.0,176966.37,116616.08,33860.97
2025-07-03,5号线,67502.0,265410.95,160394.58,39376.18
2025-07-03,6号线,48558.0,196886.83,138129.9,22882.89
2025-07-03,7号线,37955.0,158157.18,101240.09,20360.05
2025-07-03,8号线,,150724.64,107397.0,29315.15
2025-07-03,9号线,65506.0,242027.34,187348.33,32895.43
2025-07-03,14号线,24350.0,93243.94,56832.52,11369.19
2025-07-03,21号线,50027.0,195927.91,132758.88,22725.94
2025-07-04,1号线,44504.0,178975.04,109845.97,26978.59
2025-07-04,2号线,17546.0,66900.6,41139.34,12807.72
2025-07-04,3号线,55454.0,244490.94,160656.22,31735.96
2025-07-04,4号线,73537.0,282938.88,,50000.37
2025-07-04,5号线,33998.0,137993.75,103315.99,21140.48
2025-07-04,6号线,64131.0,249027.28,174636.34,41634.67
2025-07-04,7号线,43960.0,175861.71,138636.53,32799.31
2025-07-04,8号线,37651.0,152367.9,117617.83,19164.15
2025-07-04,9号线,60569.0,198653.18,127737.38,25265.92
2025-07-04,14号线,72971.0,296419.2,208598.41,52734.98
2025-07-04,21号线,63923.0,262634.45,167359.34,29563.74
2025-07-05,1号线,65364.0,255049.44,169025.1,46896.06
2025-07-05,2号线,42830.0,179051.1,108087.98,23487.52
2025-07-05,3号线,29346.0,126034.91,,19128.05
2025-07-05,4号线,41271.0,155894.64,118244.73,20372.22
2025-07-05,5号线,52296.0,219632.08,146780.43,39085.21
2025-07-05,6号线,,233166.86,151218.73,46439.22
2025-07-05,7号线,83160.0,335517.59,201440.2,57902.66
2025-07-05,8号线,28116.0,114337.82,83101.99,20133.65
2025-07-05,9号线,30853.0,112713.33,86172.41,14329.91
2025-07-05,14号线,44665.0,191507.17,135492.2,38208.73
2025-07-05,21号线,10716.0,42422.75,33140.56,4417.27
2025-07-06,1号线,54294.0,224909.53,169509.81,24497.29
2025-07-06,2号线,40072.0,159156.81,114101.95,16522.36
2025-07-06,3号线,13824.0,56636.97,35520.81,7005.57
2025-07-06,4号线,55074.0,216683.99,148610.14,28273.21
2025-07-06,5号线,13240.0,53799.29,33496.58,9835.98
2025-07-06,6号线,61342.0,265405.11,183680.84,36212.14
2025-07-06,7号线,49813.0,208050.12,160733.8,30696.05
2025-07-06,8号线,32584.0,130138.78,90464.78,19997.43
2025-07-06,9号线,33911.0,147434.16,114863.38,17140.21
2025-07-06,14号线,21727.0,84746.87,56924.6,9477.63
2025-07-06,21号线,42932.0,183372.25,140219.16,30817.61
2025-07-07,1号线,61868.0,249949.96,191886.63,48729.91
2025-07-07,2号线,26429.0,104588.94,65985.02,14645.81
2025-07-07,3号线,47630.0,190877.45,145296.54,32315.01
2025-07-07,4号线,48593.0,191263.74,149598.76,22465.53
2025-07-07,5号线,46361.0,186580.41,119779.57,29836.06
2025-07-07,6号线,11390.0,45282.6,,7853.84
2025-07-07,7号线,39344.0,164962.93,129863.65,17402.02
2025-07-07,8号线,53772.0,216716.3,138006.72,28084.84
2025-07-07,9号线,42264.0,175537.68,133200.12,34562.01
2025-07-07,14号线,,121622.5,73985.3,
2025-07-07,21号线,80103.0,318075.72,,62453.67
2025-07-08,1号线,22593.0,89150.77,55219.13,14321.27
2025-07-08,2号线,69543.0,273140.93,165498.38,39166.64
2025-07-08,3号线,13210.0,52932.19,37284.11,8664.69
2025-07-08,4号线,66757.0,281266.8,212435.38,36883.62
2025-07-08,5号线,70683.0,289922.86,219583.41,46964.54
2025-07-08,6号线,18929.0,77765.33,61257.08,8195.68
2025-07-08,7号线,23896.0,91522.77,57381.08,17514.43
2025-07-08,8号线,47238.0,162131.77,119092.71,22489.79
2025-07-08,9号线,31868.0,120986.32,90541.48,21253.73
2025-07-08,14号线,32424.0,134311.0,103620.54,13433.59
2025-07-08,21号线,35121.0,144130.05,89638.17,25217.36
2025-07-09,1号线,11000.0,43474.74,30304.9,7956.65
2025-07-09,2号线,48028.0,204609.04,147454.59,26844.73
2025-07-09,3号线,23508.0,96462.5,62121.84,14268.89
2025-07-09,4号线,14512.0,57365.23,41112.92,11174.0
2025-07-09,5号线,66151.0,254419.53,174809.91,31808.71
2025-07-09,6号线,65333.0,268719.03,210377.16,47056.66
2025-07-09,7号线,50017.0,198358.61,133634.9,20906.4
2025-07-09,8号线,54342.0,223260.88,156425.92,22640.43
2025-07-09,9号线,74908.0,298541.36,215195.12,52221.94
2025-07-09,14号线,35744.0,146319.42,114487.04,27695.28
2025-07-09,21号线,13380.0,51258.63,35928.62,10126.5
2025-07-10,1号线,29141.0,112249.53,86808.49,17053.25
2025-07-10,2号线,13631.0,53155.85,37827.13,9377.19
2025-07-10,3号线,54701.0,221969.91,172465.03,37724.77
2025-07-10,4号线,60829.0,212953.72,148093.55,30827.69
2025-07-10,5号线,81118.0,329038.05,205416.14,52926.91
2025-07-10,6号线,18101.0,68995.93,50797.69,12089.16
2025-07-10,7号线,36262.0,140408.0,87867.44,21385.96
2025-07-10,8号线,20479.0,81560.8,64897.84,12955.39
2025-07-10,9号线,41857.0,159857.09,120434.06,22637.66
2025-07-10,14号线,21727.0,94021.78,,11536.48
